rt,response,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,ID,prolific_id,success,timeout,failed_images,failed_audio,failed_video,stimulus,trial_category,question_order,slider_start,stimulus_name
3562,28,html-slider-response,27,350567,0.0-27.0,33,1,2024-07-22 20:36:13,c42334ae11bd6e373fa9fec6f52302a2,76.32.136.99,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",laoyvam9f,664e7baa0d6008036181a712,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_coffee_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_coffee_grass_wandering.png
4198,35,html-slider-response,28,354765,0.0-28.0,33,1,2024-07-22 20:36:13,c42334ae11bd6e373fa9fec6f52302a2,76.32.136.99,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",laoyvam9f,664e7baa0d6008036181a712,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_coffee_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_coffee_grass_shortest.png
2688,39,html-slider-response,29,357454,0.0-29.0,33,1,2024-07-22 20:36:13,c42334ae11bd6e373fa9fec6f52302a2,76.32.136.99,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",laoyvam9f,664e7baa0d6008036181a712,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_hospital_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_hospital_sidewalk_shortest.png
2755,36,html-slider-response,30,360211,0.0-30.0,33,1,2024-07-22 20:36:13,c42334ae11bd6e373fa9fec6f52302a2,76.32.136.99,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",laoyvam9f,664e7baa0d6008036181a712,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_hospital_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_hospital_grass_wandering.png
2867,37,html-slider-response,31,363078,0.0-31.0,33,1,2024-07-22 20:36:13,c42334ae11bd6e373fa9fec6f52302a2,76.32.136.99,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",laoyvam9f,664e7baa0d6008036181a712,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_hospital_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_hospital_grass_wandering.png
1983,41,html-slider-response,32,365062,0.0-32.0,33,1,2024-07-22 20:36:13,c42334ae11bd6e373fa9fec6f52302a2,76.32.136.99,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",laoyvam9f,664e7baa0d6008036181a712,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_hospital_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_hospital_grass_wandering.png
4102,39,html-slider-response,33,369165,0.0-33.0,33,1,2024-07-22 20:36:13,c42334ae11bd6e373fa9fec6f52302a2,76.32.136.99,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",laoyvam9f,664e7baa0d6008036181a712,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_coffee_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_coffee_sidewalk_shortest.png
26356,"[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""None""},{""name"":""age"",""value"":""26""},{""name"":""gender"",""value"":""male""},{""name"":""comments"",""value"":""NO""}]",survey-html-form,34,395522,0.0-34.0,33,1,2024-07-22 20:36:13,c42334ae11bd6e373fa9fec6f52302a2,76.32.136.99,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",laoyvam9f,664e7baa0d6008036181a712,,,,,,,debrief,,,
11519,"{""Q0"":""laoyvam9f ""}",survey-text,35,407044,0.0-35.0,33,1,2024-07-22 20:36:13,c42334ae11bd6e373fa9fec6f52302a2,76.32.136.99,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",laoyvam9f,664e7baa0d6008036181a712,,,,,,,,,,
2145,"{""prolific_id"":""663bce03a24ee12bd2ec93ca""}",survey-text,0,2151,0.0-0.0,34,1,2024-07-22 20:36:20,c42334ae11bd6e373fa9fec6f52302a2,68.251.100.179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",656j0nddz,663bce03a24ee12bd2ec93ca,,,,,,,,,,
,,preload,1,2605,0.0-1.0,34,1,2024-07-22 20:36:20,c42334ae11bd6e373fa9fec6f52302a2,68.251.100.179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",656j0nddz,663bce03a24ee12bd2ec93ca,true,false,[],[],[],,,,,
2706, ,html-keyboard-response,2,5311,0.0-2.0,34,1,2024-07-22 20:36:20,c42334ae11bd6e373fa9fec6f52302a2,68.251.100.179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",656j0nddz,663bce03a24ee12bd2ec93ca,,,,,,"<p style=""text-align:center;width:700px;""> Welcome to the experiment! This study takes most people around 10 minutes to complete. Please complete it in one sitting.</p>",,,,
1927,y,html-keyboard-response,3,7240,0.0-3.0,34,1,2024-07-22 20:36:20,c42334ae11bd6e373fa9fec6f52302a2,68.251.100.179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",656j0nddz,663bce03a24ee12bd2ec93ca,,,,,,"<p style = ""font-size:16px;"">MIT Computational Cognitive Science Lab</p><h4>Press the 'y' key to consent.</h4><div style = ""background-color:#f2f2f2;""><h3>Informed Consent Form</h3><div style=""text-align:left;width:700px;""><p style = ""font-size:16px;"">In this study, you will be asked to read a set of instructions that describe a particular scenario, and you will then be asked to perform a simple task relating to that scenario. There will also be comprehension and attention checks. Participants who do not answer these checks correctly cannot be approved. In order to get credit for this study, you must read all the questions fully and answer honestly. You may only complete this study once. If you complete this study multiple times, you will be rejected.</p><p style = ""font-size:16px;"">This study is part of a MIT scientific research project. Your decision to complete this study is voluntary. There is no way for us to identify you. The only information we will have, in addition to your responses, is the time at which you completed the survey. The results of the research may be presented at scientific meetings or published in scientific journals. Pressing the ""Y"" key indicates that you are at least 18 years of age, and agree to complete this study voluntarily. Press the ""Y"" key to confirm your agreement and continue.</p></div>",,,,
38473,"{""instructions1"":""three common destinations people might be going to and the different kinds of terrain they need to travel through""}",survey-text,4,45725,0.0-4.0,34,1,2024-07-22 20:36:20,c42334ae11bd6e373fa9fec6f52302a2,68.251.100.179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",656j0nddz,663bce03a24ee12bd2ec93ca,,,,,,,instructions,,,
12146,"{""instructions2"":""yes""}",survey-text,5,57875,0.0-5.0,34,1,2024-07-22 20:36:20,c42334ae11bd6e373fa9fec6f52302a2,68.251.100.179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",656j0nddz,663bce03a24ee12bd2ec93ca,,,,,,,instructions,,,
22067,"{""map_attention"":""A person traveling through the park"",""squares_attention"":""Two terrains (grass and sidewalk) and three destinations (urgent care, bus stop, coffee shop)"",""answer_attention"":""Based on your own best judgment based on the map that you see, as well as your <i>own</i> common sense intuitions about towns and these kinds of destinations in general.""}",survey-multi-choice,6,79945,0.0-6.0,34,1,2024-07-22 20:36:20,c42334ae11bd6e373fa9fec6f52302a2,68.251.100.179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",656j0nddz,663bce03a24ee12bd2ec93ca,,,,,,,,"[0,1,2]",,
23966,35,html-slider-response,7,103914,0.0-7.0,34,1,2024-07-22 20:36:20,c42334ae11bd6e373fa9fec6f52302a2,68.251.100.179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",656j0nddz,663bce03a24ee12bd2ec93ca,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_hospital_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_hospital_grass_wandering.png
9876,50,html-slider-response,8,113792,0.0-8.0,34,1,2024-07-22 20:36:20,c42334ae11bd6e373fa9fec6f52302a2,68.251.100.179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",656j0nddz,663bce03a24ee12bd2ec93ca,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_bus_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_bus_grass_shortest.png
4965,100,html-slider-response,9,118759,0.0-9.0,34,1,2024-07-22 20:36:20,c42334ae11bd6e373fa9fec6f52302a2,68.251.100.179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",656j0nddz,663bce03a24ee12bd2ec93ca,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_coffee_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_coffee_sidewalk_shortest.png
4328,74,html-slider-response,10,123089,0.0-10.0,34,1,2024-07-22 20:36:20,c42334ae11bd6e373fa9fec6f52302a2,68.251.100.179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",656j0nddz,663bce03a24ee12bd2ec93ca,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_hospital_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_hospital_grass_shortest.png
4546,100,html-slider-response,11,127638,0.0-11.0,34,1,2024-07-22 20:36:20,c42334ae11bd6e373fa9fec6f52302a2,68.251.100.179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",656j0nddz,663bce03a24ee12bd2ec93ca,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_coffee_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_coffee_sidewalk_shortest.png
4406,61,html-slider-response,12,132046,0.0-12.0,34,1,2024-07-22 20:36:20,c42334ae11bd6e373fa9fec6f52302a2,68.251.100.179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",656j0nddz,663bce03a24ee12bd2ec93ca,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_coffee_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_coffee_grass_shortest.png
6052,39,html-slider-response,13,138102,0.0-13.0,34,1,2024-07-22 20:36:20,c42334ae11bd6e373fa9fec6f52302a2,68.251.100.179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",656j0nddz,663bce03a24ee12bd2ec93ca,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_bus_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_bus_grass_shortest.png
3304,41,html-slider-response,14,141407,0.0-14.0,34,1,2024-07-22 20:36:20,c42334ae11bd6e373fa9fec6f52302a2,68.251.100.179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",656j0nddz,663bce03a24ee12bd2ec93ca,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_hospital_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_hospital_grass_shortest.png
10638,31,html-slider-response,15,152047,0.0-15.0,34,1,2024-07-22 20:36:20,c42334ae11bd6e373fa9fec6f52302a2,68.251.100.179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",656j0nddz,663bce03a24ee12bd2ec93ca,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_hospital_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_hospital_grass_wandering.png
5293,17,html-slider-response,16,157344,0.0-16.0,34,1,2024-07-22 20:36:20,c42334ae11bd6e373fa9fec6f52302a2,68.251.100.179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",656j0nddz,663bce03a24ee12bd2ec93ca,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_coffee_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_coffee_grass_wandering.png
2707,65,html-slider-response,17,160053,0.0-17.0,34,1,2024-07-22 20:36:20,c42334ae11bd6e373fa9fec6f52302a2,68.251.100.179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",656j0nddz,663bce03a24ee12bd2ec93ca,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_bus_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_bus_grass_shortest.png
5143,23,html-slider-response,18,165198,0.0-18.0,34,1,2024-07-22 20:36:20,c42334ae11bd6e373fa9fec6f52302a2,68.251.100.179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",656j0nddz,663bce03a24ee12bd2ec93ca,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_coffee_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_coffee_grass_wandering.png
3319,68,html-slider-response,19,168519,0.0-19.0,34,1,2024-07-22 20:36:20,c42334ae11bd6e373fa9fec6f52302a2,68.251.100.179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",656j0nddz,663bce03a24ee12bd2ec93ca,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_coffee_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_coffee_grass_shortest.png
2839,100,html-slider-response,20,171359,0.0-20.0,34,1,2024-07-22 20:36:20,c42334ae11bd6e373fa9fec6f52302a2,68.251.100.179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",656j0nddz,663bce03a24ee12bd2ec93ca,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_bus_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_bus_sidewalk_shortest.png
3364,100,html-slider-response,21,174725,0.0-21.0,34,1,2024-07-22 20:36:20,c42334ae11bd6e373fa9fec6f52302a2,68.251.100.179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",656j0nddz,663bce03a24ee12bd2ec93ca,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map1_hospital_sidewalk_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map1_hospital_sidewalk_shortest.png
4087,19,html-slider-response,22,178815,0.0-22.0,34,1,2024-07-22 20:36:20,c42334ae11bd6e373fa9fec6f52302a2,68.251.100.179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",656j0nddz,663bce03a24ee12bd2ec93ca,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_bus_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_bus_grass_wandering.png
2766,82,html-slider-response,23,181584,0.0-23.0,34,1,2024-07-22 20:36:20,c42334ae11bd6e373fa9fec6f52302a2,68.251.100.179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",656j0nddz,663bce03a24ee12bd2ec93ca,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_coffee_grass_shortest.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_coffee_grass_shortest.png
7859,63,html-slider-response,24,189446,0.0-24.0,34,1,2024-07-22 20:36:20,c42334ae11bd6e373fa9fec6f52302a2,68.251.100.179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",656j0nddz,663bce03a24ee12bd2ec93ca,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map3_hospital_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map3_hospital_grass_wandering.png
5785,32,html-slider-response,25,195233,0.0-25.0,34,1,2024-07-22 20:36:20,c42334ae11bd6e373fa9fec6f52302a2,68.251.100.179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",WebKit,Chrome,126.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",656j0nddz,663bce03a24ee12bd2ec93ca,,,,,,<div style='display:flex; justify-content:center; align-items:center;'><img src='img/map2_bus_grass_wandering.png' style='width:600px; height:auto;' /></div>,image_trial,,50,img/map2_bus_grass_wandering.png
